complaint_id,customer_id,state_id,category_id,complaint_date,status,resolution_date,description,priority_level
5062,3771,1,10,2024-01-07,Resolved,2024-09-12,Complaint description 1944,Medium
5063,3277,7,10,2024-08-13,Resolved,2025-06-06,Complaint description 1945,High
5064,4756,31,9,2023-07-21,In Progress,,Complaint description 1946,High
5065,3757,21,10,2025-01-03,Open,,Complaint description 1947,Medium
5066,4185,12,7,2025-03-11,Resolved,2025-02-26,Complaint description 1948,High
5067,3841,21,9,2024-12-10,Open,,Complaint description 1949,Low
5068,4230,9,9,2025-08-10,Resolved,2024-02-17,Complaint description 1950,High
5069,4120,15,6,2023-08-24,Resolved,2023-09-19,Complaint description 1951,Low
5070,3988,19,2,2024-07-18,Open,,Complaint description 1952,High
5071,4052,29,3,2023-05-12,Open,,Complaint description 1953,Low
5072,3443,27,12,2025-12-25,Resolved,2024-05-10,Complaint description 1954,Medium
5073,3239,12,3,2023-09-05,Open,,Complaint description 1955,Low
5074,3145,15,6,2023-06-21,Open,,Complaint description 1956,Medium
5075,4864,20,12,2024-10-29,Resolved,2023-01-22,Complaint description 1957,Medium
5076,3046,24,5,2025-02-09,Open,,Complaint description 1958,Low
5077,3348,26,5,2024-09-26,Open,,Complaint description 1959,Low
5078,3717,20,7,2023-10-29,Open,,Complaint description 1960,Low
5079,3905,9,7,2025-11-25,Open,,Complaint description 1961,Medium
5080,3771,23,12,2023-06-22,Open,,Complaint description 1962,High
5081,3964,12,2,2025-06-22,In Progress,,Complaint description 1963,Low
5082,3847,32,2,2024-09-10,Resolved,2025-08-06,Complaint description 1964,Medium
5083,3041,18,8,2025-01-15,In Progress,,Complaint description 1965,High
5084,3669,14,9,2024-06-25,In Progress,,Complaint description 1966,Low
5085,3782,15,10,2025-09-08,In Progress,,Complaint description 1967,High
5086,3193,24,4,2025-02-24,In Progress,,Complaint description 1968,Medium
5087,3084,1,9,2025-08-17,In Progress,,Complaint description 1969,Low
5088,3629,30,8,2024-05-28,Resolved,2023-08-23,Complaint description 1970,Low
5089,4192,9,3,2023-01-07,Open,,Complaint description 1971,Medium
5090,3681,16,12,2023-03-31,Open,,Complaint description 1972,High
5091,4931,28,10,2023-09-22,In Progress,,Complaint description 1973,Medium
5092,3074,9,9,2023-06-16,Resolved,2025-03-03,Complaint description 1974,Low
5093,3625,1,2,2025-01-01,Open,,Complaint description 1975,Medium
5094,3724,19,3,2024-12-07,In Progress,,Complaint description 1976,Low
5095,4702,9,5,2025-07-16,In Progress,,Complaint description 1977,Medium
5096,3483,15,1,2025-05-18,In Progress,,Complaint description 1978,Low
5097,4953,32,2,2024-02-03,In Progress,,Complaint description 1979,Medium
5098,4737,10,8,2024-03-31,In Progress,,Complaint description 1980,Medium
5099,4025,28,2,2023-02-01,Open,,Complaint description 1981,Low
5100,3053,3,1,2025-09-30,Resolved,2024-03-16,Complaint description 1982,Low
5101,3623,2,9,2024-10-18,Resolved,2025-10-21,Complaint description 1983,Low
5102,3481,24,6,2023-02-22,Resolved,2024-08-28,Complaint description 1984,Medium
5103,4633,30,1,2024-08-09,Resolved,2023-07-06,Complaint description 1985,Low
5104,3731,18,12,2023-05-14,Resolved,2024-01-22,Complaint description 1986,Medium
5105,4150,1,8,2025-10-12,Resolved,2024-04-30,Complaint description 1987,High
5106,5025,5,9,2024-12-16,In Progress,,Complaint description 1988,Medium
5107,3612,10,2,2024-05-13,In Progress,,Complaint description 1989,Low
5108,3199,3,1,2025-04-27,In Progress,,Complaint description 1990,Medium
5109,3519,21,5,2025-06-10,Open,,Complaint description 1991,High
5110,4808,32,11,2023-05-22,Resolved,2024-02-04,Complaint description 1992,High
5111,3687,11,12,2023-09-16,In Progress,,Complaint description 1993,Low
5112,3459,2,3,2024-11-19,Resolved,2023-08-18,Complaint description 1994,High
5113,4697,27,2,2025-01-17,Resolved,2024-04-26,Complaint description 1995,High
5114,3703,15,12,2025-11-13,Resolved,2025-06-08,Complaint description 1996,High
5115,4125,33,8,2024-09-17,Resolved,2025-04-06,Complaint description 1997,High
5116,3726,2,10,2025-03-06,In Progress,,Complaint description 1998,Medium
5117,4146,7,11,2023-07-25,Resolved,2025-05-05,Complaint description 1999,Medium
5118,3265,19,6,2024-02-28,Resolved,2025-05-26,Complaint description 2000,Medium
5119,4195,21,11,2025-04-07,Open,,Complaint description 2001,High
5120,3060,15,3,2023-06-24,Resolved,2024-10-02,Complaint description 2002,Medium
5121,4695,23,5,2024-09-15,Open,,Complaint description 2003,Medium
5122,3066,27,1,2025-02-20,Resolved,2024-04-10,Complaint description 2004,Low
5123,4680,28,1,2023-06-14,Open,,Complaint description 2005,Low
5124,5015,25,4,2024-04-16,Open,,Complaint description 2006,High
5125,4108,22,8,2023-01-21,Resolved,2023-11-26,Complaint description 2007,Medium
5126,4825,27,6,2025-08-16,Open,,Complaint description 2008,Medium
5127,3815,8,5,2025-12-22,Open,,Complaint description 2009,Medium
5128,3177,12,8,2023-11-02,In Progress,,Complaint description 2010,Medium
5129,4815,14,9,2023-04-18,In Progress,,Complaint description 2011,Low
5130,4004,33,2,2025-01-08,Open,,Complaint description 2012,Low
5131,4735,29,3,2025-03-19,Open,,Complaint description 2013,High
5132,3243,28,4,2023-01-15,Resolved,2023-08-30,Complaint description 2014,Medium
5133,4866,25,6,2025-08-12,Open,,Complaint description 2015,Medium
5134,3138,16,8,2023-01-29,In Progress,,Complaint description 2016,High
5135,4498,5,3,2024-05-20,Resolved,2023-11-04,Complaint description 2017,Low
5136,4235,20,10,2024-05-21,In Progress,,Complaint description 2018,High
5137,4295,23,2,2023-11-16,Resolved,2024-10-27,Complaint description 2019,High
5138,3795,11,5,2024-08-30,In Progress,,Complaint description 2020,Medium
5139,4676,4,12,2025-11-07,Open,,Complaint description 2021,High
5140,3568,11,2,2025-12-05,Resolved,2023-03-09,Complaint description 2022,Medium
5141,4053,26,6,2024-09-13,In Progress,,Complaint description 2023,High
5142,3288,28,10,2024-09-14,In Progress,,Complaint description 2024,Medium
5143,3751,25,5,2024-05-06,Resolved,2025-09-22,Complaint description 2025,Medium
5144,3566,20,12,2025-06-09,Resolved,2024-07-31,Complaint description 2026,Medium
5145,4988,30,4,2024-12-21,In Progress,,Complaint description 2027,High
5146,3677,19,10,2024-04-09,Open,,Complaint description 2028,Medium
5147,3338,26,12,2023-02-15,Open,,Complaint description 2029,Medium
5148,4268,26,3,2023-07-24,In Progress,,Complaint description 2030,Low
5149,4113,18,5,2024-01-29,Open,,Complaint description 2031,Low
5150,3832,15,4,2023-06-18,Open,,Complaint description 2032,Low
5151,3711,5,5,2023-12-29,In Progress,,Complaint description 2033,High
5152,3151,4,1,2023-11-09,In Progress,,Complaint description 2034,Medium
5153,3555,32,2,2025-07-13,In Progress,,Complaint description 2035,Low
5154,4463,22,4,2025-01-09,In Progress,,Complaint description 2036,High
5155,4239,4,4,2024-08-21,Open,,Complaint description 2037,Low
5156,3804,23,9,2025-12-28,Resolved,2025-09-15,Complaint description 2038,Medium
5157,3900,9,4,2025-11-06,Open,,Complaint description 2039,Medium
5158,4761,18,12,2024-10-03,In Progress,,Complaint description 2040,Medium
5159,4185,34,8,2023-05-13,Resolved,2024-04-15,Complaint description 2041,Low
5160,3103,31,5,2023-01-26,Open,,Complaint description 2042,Low
5161,3554,28,12,2023-11-11,In Progress,,Complaint description 2043,Medium
5162,4953,34,2,2023-11-11,In Progress,,Complaint description 2044,Medium
5163,4801,22,9,2025-09-08,Resolved,2023-04-25,Complaint description 2045,High
5164,4157,15,3,2023-07-04,Resolved,2023-01-24,Complaint description 2046,Medium
5165,4210,11,11,2024-02-07,Open,,Complaint description 2047,High
5166,3341,29,4,2024-10-10,In Progress,,Complaint description 2048,Medium
5167,4330,34,8,2025-09-14,Resolved,2025-07-05,Complaint description 2049,High
5168,3076,28,5,2024-12-08,In Progress,,Complaint description 2050,Low
5169,3116,32,9,2025-07-28,Resolved,2023-09-29,Complaint description 2051,Low
5170,3918,8,3,2025-03-05,Open,,Complaint description 2052,Low
5171,3492,23,9,2023-10-21,Open,,Complaint description 2053,Medium
5172,4216,28,4,2024-06-28,Open,,Complaint description 2054,High
5173,3556,6,5,2025-07-20,In Progress,,Complaint description 2055,Medium
5174,3134,1,4,2023-11-04,Resolved,2023-10-29,Complaint description 2056,High
5175,5012,5,1,2025-01-31,Open,,Complaint description 2057,Medium
5176,4513,18,1,2024-10-20,Resolved,2025-03-29,Complaint description 2058,High
5177,5027,30,4,2024-06-13,Open,,Complaint description 2059,Medium
5178,4975,21,6,2025-04-02,Resolved,2023-04-03,Complaint description 2060,Medium
5179,3113,34,5,2023-10-04,Open,,Complaint description 2061,Low
5180,4882,4,9,2024-05-12,Open,,Complaint description 2062,High
5181,4039,20,2,2023-12-13,Resolved,2025-08-14,Complaint description 2063,High
5182,4504,24,1,2023-07-04,In Progress,,Complaint description 2064,High
5183,4388,3,12,2025-07-21,Resolved,2024-10-20,Complaint description 2065,Medium
5184,3925,5,7,2023-03-20,Resolved,2025-05-31,Complaint description 2066,High
5185,4428,6,6,2023-08-27,Open,,Complaint description 2067,Low
5186,4273,14,5,2023-01-17,Resolved,2023-12-24,Complaint description 2068,High
5187,4146,24,11,2025-01-05,Open,,Complaint description 2069,High
5188,4754,26,2,2023-05-04,In Progress,,Complaint description 2070,Medium
5189,4412,4,10,2023-12-10,Open,,Complaint description 2071,Medium
5190,4562,17,7,2023-05-03,In Progress,,Complaint description 2072,Medium
5191,3702,24,8,2023-08-24,In Progress,,Complaint description 2073,Low
5192,4200,31,6,2025-06-14,Resolved,2025-06-18,Complaint description 2074,Medium
5193,3982,14,3,2023-05-23,Resolved,2023-08-04,Complaint description 2075,Medium
5194,4209,34,10,2024-02-23,Open,,Complaint description 2076,Medium
5195,3514,20,9,2025-11-20,In Progress,,Complaint description 2077,High
5196,4231,32,1,2023-06-06,In Progress,,Complaint description 2078,High
5197,3478,22,8,2023-06-12,Resolved,2025-12-23,Complaint description 2079,Medium
5198,3095,31,8,2025-12-10,Resolved,2025-11-12,Complaint description 2080,Medium
5199,3812,3,7,2023-07-08,In Progress,,Complaint description 2081,Low
5200,3212,23,12,2023-03-16,Resolved,2025-07-31,Complaint description 2082,High
5201,4894,16,9,2023-05-13,In Progress,,Complaint description 2083,High
5202,3731,30,10,2023-12-28,Resolved,2024-03-23,Complaint description 2084,High
5203,3067,33,6,2024-09-29,In Progress,,Complaint description 2085,Low
5204,3917,15,10,2025-11-02,Resolved,2025-08-11,Complaint description 2086,Low
5205,3838,16,7,2024-11-27,Resolved,2023-11-05,Complaint description 2087,Medium
5206,3037,28,9,2025-10-01,In Progress,,Complaint description 2088,Medium
5207,5002,12,7,2025-08-30,In Progress,,Complaint description 2089,Low
5208,3965,16,2,2023-07-17,Open,,Complaint description 2090,High
5209,3738,4,11,2024-10-02,Resolved,2023-03-09,Complaint description 2091,Low
5210,4813,8,12,2025-08-15,Open,,Complaint description 2092,Medium
5211,4886,18,11,2023-01-02,In Progress,,Complaint description 2093,Medium
5212,4199,23,8,2024-12-05,In Progress,,Complaint description 2094,High
5213,3947,31,11,2024-05-07,Resolved,2025-08-19,Complaint description 2095,Medium
5214,4449,22,6,2024-01-04,In Progress,,Complaint description 2096,High
5215,4862,26,9,2025-05-29,Resolved,2025-06-08,Complaint description 2097,Low
5216,3738,1,8,2025-08-25,Open,,Complaint description 2098,Medium
5217,4555,3,2,2025-04-25,Open,,Complaint description 2099,Medium
5218,4682,30,7,2024-10-13,Open,,Complaint description 2100,Low
5219,4987,21,7,2024-12-30,Resolved,2023-05-29,Complaint description 2101,High
5220,4233,26,7,2025-05-31,Open,,Complaint description 2102,High
5221,3576,32,9,2024-12-18,Open,,Complaint description 2103,High
5222,4529,10,3,2023-12-08,Resolved,2024-03-25,Complaint description 2104,Medium
5223,3555,11,8,2024-01-12,In Progress,,Complaint description 2105,High
5224,4312,13,10,2023-02-05,In Progress,,Complaint description 2106,Low
5225,3491,30,7,2025-02-14,Open,,Complaint description 2107,High
5226,4,32,3,2023-02-22,In Progress,,Complaint description 2108,Medium
5227,3082,3,10,2024-01-05,Resolved,2025-12-14,Complaint description 2109,Medium
5228,3125,14,12,2023-04-28,Resolved,2025-08-02,Complaint description 2110,Medium
5229,4628,24,3,2023-09-21,Resolved,2024-08-09,Complaint description 2111,Low
5230,3763,15,2,2023-05-15,Open,,Complaint description 2112,Medium
5231,4854,5,12,2025-02-04,Resolved,2025-06-04,Complaint description 2113,High
5232,4779,3,8,2024-11-15,Resolved,2024-02-13,Complaint description 2114,Low
5233,4333,11,8,2024-10-31,Open,,Complaint description 2115,Low
5234,3475,21,2,2024-11-11,Resolved,2023-01-28,Complaint description 2116,Medium
5235,4421,28,8,2025-11-01,Resolved,2024-04-22,Complaint description 2117,Medium
5236,4646,17,5,2023-09-18,In Progress,,Complaint description 2118,Medium
5237,5,1,9,2024-11-20,Resolved,2024-05-15,Complaint description 2119,Medium
5238,3349,15,6,2023-03-16,In Progress,,Complaint description 2120,High
5239,3165,17,10,2024-10-15,In Progress,,Complaint description 2121,Low
5240,4274,33,12,2025-07-12,Resolved,2024-05-27,Complaint description 2122,High
5241,4421,28,4,2023-03-22,In Progress,,Complaint description 2123,High
5242,4739,5,2,2025-03-10,In Progress,,Complaint description 2124,Low
5243,4134,14,8,2023-06-01,In Progress,,Complaint description 2125,Medium
5244,4269,18,9,2025-06-09,In Progress,,Complaint description 2126,Medium
5245,3975,25,9,2024-12-10,Resolved,2025-05-18,Complaint description 2127,Medium
5246,3723,17,3,2024-07-21,Open,,Complaint description 2128,Low
5247,3710,2,12,2024-09-10,Open,,Complaint description 2129,High
5248,3697,9,5,2024-08-01,Open,,Complaint description 2130,High
5249,4030,18,9,2025-08-17,In Progress,,Complaint description 2131,Medium
5250,4789,8,4,2025-01-04,Open,,Complaint description 2132,Medium
5251,3682,12,10,2025-08-16,Open,,Complaint description 2133,High
5252,4546,7,3,2024-01-09,Resolved,2024-11-10,Complaint description 2134,Low
5253,4266,1,8,2023-12-18,Open,,Complaint description 2135,Medium
5254,4966,25,5,2023-12-22,Open,,Complaint description 2136,High
5255,4438,10,10,2023-01-22,Resolved,2023-04-19,Complaint description 2137,Low
5256,4732,21,10,2025-01-01,Open,,Complaint description 2138,Medium
5257,4913,21,11,2025-04-21,Open,,Complaint description 2139,Medium
5258,3116,13,9,2024-09-28,Resolved,2024-02-25,Complaint description 2140,Low
5259,4032,32,6,2023-01-13,Open,,Complaint description 2141,Medium
5260,4989,16,5,2025-03-11,In Progress,,Complaint description 2142,Low
5261,3784,22,8,2025-09-08,Open,,Complaint description 2143,Low
5262,4578,6,5,2024-03-01,Open,,Complaint description 2144,Medium
5263,4154,5,12,2024-05-14,In Progress,,Complaint description 2145,High
5264,4800,13,11,2025-07-16,Resolved,2023-01-13,Complaint description 2146,High
5265,4770,26,7,2025-02-16,In Progress,,Complaint description 2147,High
5266,4902,3,1,2025-03-13,Resolved,2024-02-12,Complaint description 2148,High
5267,3632,6,8,2024-08-16,In Progress,,Complaint description 2149,High
5268,3961,11,11,2024-07-21,Resolved,2024-02-26,Complaint description 2150,Low
5269,4129,30,7,2024-02-12,Resolved,2025-09-27,Complaint description 2151,High
5270,3548,6,7,2025-10-17,In Progress,,Complaint description 2152,Low
5271,4849,18,2,2024-07-15,Resolved,2025-10-04,Complaint description 2153,Low
5272,3601,5,7,2025-11-23,Open,,Complaint description 2154,High
5273,4752,29,4,2025-06-12,In Progress,,Complaint description 2155,Medium
5274,4788,14,11,2024-09-13,In Progress,,Complaint description 2156,Low
5275,4182,22,1,2023-11-23,Resolved,2023-02-18,Complaint description 2157,High
5276,3880,29,6,2025-08-30,Open,,Complaint description 2158,Low
5277,3265,31,2,2025-12-18,In Progress,,Complaint description 2159,Low
5278,3202,28,8,2023-07-14,Open,,Complaint description 2160,High
5279,4112,31,5,2025-08-26,In Progress,,Complaint description 2161,Medium
5280,3533,5,11,2023-12-21,Resolved,2023-12-06,Complaint description 2162,High
5281,4201,7,1,2024-05-28,In Progress,,Complaint description 2163,Medium
5282,3802,28,4,2023-11-23,Open,,Complaint description 2164,Medium
5283,3910,11,4,2023-12-28,Resolved,2025-07-18,Complaint description 2165,Medium
5284,3695,31,4,2023-06-30,Open,,Complaint description 2166,High
5285,4753,28,12,2025-11-08,Open,,Complaint description 2167,Medium
5286,3859,1,4,2025-04-18,In Progress,,Complaint description 2168,High
5287,4633,20,11,2024-08-11,In Progress,,Complaint description 2169,High
5288,3451,16,4,2023-02-05,Resolved,2024-09-10,Complaint description 2170,High
5289,4815,28,10,2024-01-20,In Progress,,Complaint description 2171,High
5290,4827,34,9,2023-08-17,In Progress,,Complaint description 2172,Low
5291,3464,1,12,2024-07-24,In Progress,,Complaint description 2173,Low
5292,3732,33,3,2024-04-12,Resolved,2025-12-27,Complaint description 2174,Low
5293,4635,24,6,2023-12-16,Open,,Complaint description 2175,High
5294,3780,34,1,2023-10-05,In Progress,,Complaint description 2176,High
5295,4621,3,12,2023-01-12,In Progress,,Complaint description 2177,High
5296,3844,25,2,2024-09-01,Resolved,2024-04-09,Complaint description 2178,High
5297,4476,24,8,2024-10-18,In Progress,,Complaint description 2179,Medium
5298,4613,2,5,2023-02-03,In Progress,,Complaint description 2180,High
5299,3065,10,11,2023-11-16,In Progress,,Complaint description 2181,Low
5300,3750,4,4,2024-03-06,In Progress,,Complaint description 2182,High
5301,3918,23,5,2023-09-08,Resolved,2023-04-17,Complaint description 2183,High
5302,4178,32,2,2024-04-22,Resolved,2024-02-06,Complaint description 2184,Low
5303,4821,20,7,2024-01-01,In Progress,,Complaint description 2185,Low
5304,3380,34,2,2024-03-15,In Progress,,Complaint description 2186,High
5305,3333,4,1,2023-12-25,Resolved,2024-09-01,Complaint description 2187,High
5306,3698,24,5,2023-07-27,Open,,Complaint description 2188,Low
5307,3091,18,9,2024-06-21,In Progress,,Complaint description 2189,High
